img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/full_9718912AmericaFrontccc.jpg,Call of Duty: WWII,PC,Shooter,Activision,Sledgehammer Games,,0.19,0.07,,0.11,0.01,03-11-2017,30-12-2017
/games/boxart/full_7992096AmericaFrontccc.jpg,XCOM 2,XOne,Strategy,2K Games,Firaxis Games,,0.19,0.15,,0.02,0.02,27-09-2016,29-05-2018
/games/boxart/full_9197737AmericaFrontccc.jpg,Ninja Gaiden 3: Razor's Edge,WiiU,Action,Nintendo,Team Ninja,6.5,0.19,0.14,,0.03,0.02,18-11-2012,25-08-2020
/games/boxart/7828907ccc.jpg,Samurai Warriors: State of War,PSP,Action,KOEI,Omega Force,6.5,0.19,0.07,0.11,0,0.01,07-03-2006,
/games/boxart/3903946ccc.jpg,Shining Force II,GEN,Strategy,Sega,Camelot Software Planning,9,0.19,,0.19,,,19-10-1994,
/games/boxart/1476385ccc.jpg,Robin Hood: Defender of the Crown,PS2,Strategy,Capcom,Cinemaware,,0.19,0.09,,0.07,0.02,30-09-2003,
/games/boxart/full_9853688JapanFrontccc.jpg,The Walking Dead: Season Two,PS3,Misc,Telltale Games,Unknown,,0.19,0.09,,0.06,0.03,14-10-2014,
/games/boxart/full_1277774AmericaFrontccc.jpg,Dead Space 3,PC,Shooter,Electronic Arts,Visceral Games,,0.19,0.02,,0.16,0.01,05-02-2013,
/games/boxart/full_8565851AmericaFrontccc.jpg,50 Cent: Blood on the Sand,PS3,Shooter,THQ,Swordfish Studios,7.2,0.19,0.1,0.01,0.06,0.03,24-02-2009,
/games/boxart/full_2095565AmericaFrontccc.jpg,Scene It? Twilight,DS,Misc,Konami,Screenlife Games,,0.19,0.11,,0.07,0.02,09-02-2010,
/games/boxart/full_7953921AmericaFrontccc.jpg,101-in-1 Explosive Megamix,DS,Misc,Atlus,Nordcurrent,,0.19,0.05,,0.13,0.02,21-04-2009,
/games/boxart/full_spongebob-squigglepants_50AmericaFront.jpg,SpongeBob SquigglePants 3D,3DS,Misc,THQ,WayForward Technologies,6.1,0.19,0.13,,0.05,0.02,17-05-2011,
/games/boxart/7775081ccc.jpg,Ice Age 2: The Meltdown,GC,Platform,Vivendi Games,Eurocom Entertainment Software,7.4,0.19,0.15,,0.04,0.01,14-03-2006,
/games/boxart/5307911ccc.jpg,Hulk,GC,Action,Universal Interactive,Radical Entertainment,7.3,0.19,0.15,,0.04,0.01,27-05-2003,
/games/boxart/full_6163323AmericaFrontccc.jpg,Tenchu: Fatal Shadows,PS2,Action,Sega,K2 LLC,,0.19,0.09,,0.07,0.02,15-02-2005,
/games/boxart/full_1952849AmericaFrontccc.jpg,Remember Me,X360,Action,Capcom,DONTNOD Entertainment,,0.19,0.11,,0.06,0.02,04-06-2013,03-02-2018
/games/boxart/full_3200945AmericaFrontccc.jpg,Rise of the Kasai,PS2,Action,Sony Computer Entertainment,BottleRocket Entertainment,,0.19,0.09,,0.07,0.02,05-04-2005,
/games/boxart/246387ccc.jpg,Dynasty Warriors Gundam,X360,Action,Namco Bandai,Omega Force,6,0.19,0.15,0.02,0.01,0.01,28-08-2007,
/games/boxart/full_rango-the-video-game_389AmericaFront.jpg,Rango: The Video Game,PS3,Action,Paramount Digital Entertainment,Behaviour Studios,,0.19,0.07,,0.09,0.03,01-03-2011,
/games/boxart/full_8528418AmericaFrontccc.jpg,Binary Domain,X360,Action,Sega,Amusement Vision,,0.19,0.09,0.02,0.07,0.02,28-02-2012,06-08-2018
/games/boxart/63251ccc.jpg,Breath of Fire: Dragon Quarter,PS2,Role-Playing,Capcom,Capcom,7.6,0.19,0.09,,0.07,0.02,16-02-2003,
/games/boxart/4969272ccc.jpg,Enchanted Arms,X360,Role-Playing,Ubisoft,From Software,6.9,0.19,0.16,,0.02,0.01,29-08-2006,
/games/boxart/full_9888665AmericaFrontccc.jpg,The Smurfs 2,DS,Platform,Ubisoft,Way Forward,,0.19,,,0.18,0.01,23-07-2013,17-03-2018
/games/boxart/full_5124866AmericaFrontccc.jpg,Monsters vs. Aliens,PS2,Platform,Activision,Beenox,,0.19,0.11,,0,0.08,24-03-2009,
/games/boxart/116445ccc.jpg,Crash & Spyro Superpack,GBA,Platform,Vivendi Games,VU Games,,0.19,0.13,,0.05,0,20-12-2005,
/games/boxart/full_6885442AmericaFrontccc.jpg,Mirror's Edge Catalyst,XOne,Platform,Electronic Arts,EA DICE,,0.19,0.11,,0.06,0.02,07-06-2016,04-09-2018
/games/boxart/full_8491741AmericaFrontccc.jpg,Bubsy 3D,PS,Platform,Accolade,Eidetic,5.8,0.19,0.1,,0.07,0.01,26-11-1996,
/games/boxart/full_1591233AmericaFrontccc.jpg,How to Train Your Dragon 2,Wii,Action-Adventure,Little Orbit,Torus Games,,0.19,0.04,,0.14,0.01,10-06-2014,17-03-2018
/games/boxart/full_4400839AmericaFrontccc.jpg,Risen,X360,Role-Playing,Deep Silver,Piranha Bytes,5.9,0.19,0.07,,0.11,0.01,23-02-2010,
/games/boxart/full_3079755AmericaFrontccc.jpg,The Hobbit,GBA,Role-Playing,Sierra Entertainment,Saffire Corporation,6.5,0.19,0.14,,0.05,0,11-11-2003,
/games/boxart/full_7593754AmericaFrontccc.jpg,Odin Sphere: Leifthrasir,PSV,Role-Playing,Atlus,Vanillaware,,0.19,0.05,0.1,0.02,0.02,07-06-2016,
/games/boxart/full_rune-factory-tides-of-destiny_335AmericaFront.jpg,Rune Factory: Tides of Destiny,Wii,Role-Playing,Natsume,Neverland Company,,0.19,0.13,0.06,,0.01,11-10-2011,
/games/boxart/full_4327879AmericaFrontccc.jpg,Darkstalkers 3,PS,Fighting,Capcom,Capcom,,0.19,0.11,,0.07,0.01,30-11-1998,
/games/boxart/full_5694257AmericaFrontccc.jpg,Dengeki Bunko Fighting Climax,PS3,Fighting,Sega,Sega,,0.19,0.07,0.1,0,0.02,06-10-2015,
/games/boxart/full_7865151AmericaFrontccc.jpg,Breath of Fire II,GBA,Role-Playing,Capcom,Capcom,8.6,0.19,0.14,,0.05,0,16-04-2002,
/games/boxart/full_9512090AmericaFrontccc.jpg,Shiren the Wanderer,Wii,Role-Playing,Atlus,ChunSoft,7.4,0.19,0.08,0.11,,0.01,09-02-2010,
/games/boxart/full_4171581JapanFrontccc.jpg,Pro Evolution Soccer 2014,3DS,Sports,Konami Digital Entertainment,Konami,,0.19,,0.19,,,14-11-2013,02-03-2018
/games/boxart/full_7791405AmericaFrontccc.jpg,Barbie Horse Adventures: Riding Camp,Wii,Sports,Activision,Pixel Tales,,0.19,0.17,,0,0.01,21-10-2008,
/games/boxart/full_mathews-bowhunting_10AmericaFront.jpg,Mathews Bowhunting,Wii,Sports,Zoo Games,Zoo Games,,0.19,0.18,,,0.01,23-11-2010,
/games/boxart/full_allied-general_24AmericaFront.jpg,Allied General,PS,Strategy,SSI,SSI,6.3,0.19,0.11,,0.07,0.01,30-09-1996,
/games/boxart/default.jpg,Stronghold 3,PC,Strategy,SouthPeak Interactive,FireFly Studios,4.1,0.19,0.06,,0.13,,25-10-2011,
/games/boxart/full_7573668AmericaFrontccc.jpg,Lunar Legend,GBA,Role-Playing,Ubisoft,Magic Rings,7.7,0.19,0.14,,0.05,0,08-12-2002,
/games/boxart/full_1592574AmericaFrontccc.jpg,Fairy Fencer F,PS3,Role-Playing,NIS America,Compile Heart,,0.19,0.05,0.09,0.03,0.02,16-09-2014,04-11-2018
/games/boxart/full_3162842AmericaFrontccc.jpg,God Eater 3,PS4,Role-Playing,Bandai Namco Entertainment,Bandai Namco Studios,,0.19,,0.19,,,08-02-2019,19-12-2018
/games/boxart/full_5610049JapanFrontccc.jpg,Dragon Ball Z: Idainaru Dragon Ball Densetsu,PS,Fighting,Bandai,TOSE,,0.19,,0.18,,0.01,31-05-1996,
/games/boxart/full_571491AmericaFrontccc.jpg,One Piece: Burning Blood,XOne,Fighting,Namco Bandai Games,Spike Chunsoft,,0.19,0.11,,0.07,0.02,31-05-2016,23-05-2018
/games/boxart/full_4218806AmericaFrontccc.jpg,GRID: Autosport,PS3,Racing,Codemasters,Codemasters,,0.19,0.05,0.01,0.1,0.03,24-06-2014,04-11-2018
/games/boxart/full_4244448AmericaFrontccc.jpg,Ice Age: Dawn of the Dinosaurs,PS3,Platform,Activision,Eurocom Entertainment Software,6.6,0.19,0.13,,0.04,0.02,30-06-2009,
/games/boxart/6919536ccc.jpg,Death Jr.,PSP,Platform,Konami,Backbone Entertainment,5.9,0.19,0.17,,0,0.01,16-08-2005,
/games/boxart/full_the-legend-of-spyro-a-new-beginning_575AmericaFront.jpg,The Legend of Spyro: A New Beginning,GC,Platform,Sierra Entertainment,Krome Studios,6.5,0.19,0.15,,0.04,0.01,10-10-2006,
/games/boxart/full_1287234AmericaFrontccc.jpg,Tokyo Xanadu,PSV,Role-Playing,Aksys Games,Nihon Falcom Corporation,,0.19,0.02,0.16,,0.01,30-06-2017,25-06-2018
/games/boxart/full_9680738JapanFrontccc.jpg,Little Battlers eXperience W,PSP,Role-Playing,Level 5,Level 5,,0.19,,0.19,,,18-10-2012,31-08-2018
/games/boxart/full_6153364AmericaFrontccc.jpg,Spectrobes: Origins,Wii,Role-Playing,Disney Interactive Studios,Genki,7.4,0.19,0.16,,0.02,0.01,18-08-2009,
/games/boxart/1059114ccc.jpg,EverQuest Online Adventures: Frontiers,PS2,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,,0.19,0.09,,0.07,0.02,17-11-2003,
/games/boxart/9759589ccc.jpg,Phantasy Star Online Ver. 2,DC,Role-Playing,Sega,Sonic Team,8.3,0.19,,0.19,,0,24-09-2001,
/games/boxart/full_363408AmericaFrontccc.jpeg,South Park: The Stick of Truth,PC,Role-Playing,Ubisoft,Obsidian Entertainment,,0.19,0.07,,0.1,0.02,04-03-2014,26-01-2018
/games/boxart/full_8490001JapanFrontccc.jpg,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS,DS,Action,Sega,Sega,,0.19,,0.19,,,08-12-2005,
/games/boxart/3938537ccc.jpg,Conan,X360,Action,THQ,Nihilistic Software,7.1,0.19,0.16,,0.02,0.01,23-10-2007,
/games/boxart/4090335ccc.jpg,Dinotopia: The Timestone Pirates,GBA,Action,TDK Core,TDK Mediactive,6.1,0.19,0.14,,0.05,0,30-04-2002,
/games/boxart/full_6965179AmericaFrontccc.jpg,Dishonored: Definitive Edition,XOne,Action,Bethesda Softworks,Arkane Studios,,0.19,0.13,,0.05,0.02,25-08-2015,04-04-2018
/games/boxart/6374551ccc.jpg,Rise of the Argonauts,PS3,Action,Codemasters,Codemasters,5.3,0.19,0.05,,0.12,0.03,16-12-2008,
/games/boxart/full_face-training_2PALFront.jpg,Face Training,DS,Misc,Nintendo,Intelligent Systems,,0.19,,0.19,0,0,24-09-2010,
/games/boxart/6333921ccc.jpg,Star Wars: The Clone Wars & Tetris Worlds,XB,Misc,Microsoft,Various,,0.19,0.14,,0.04,0.01,01-01-2003,25-09-2018
/games/boxart/full_beyblade-metal-fusion-battle-fortress_5PALFront.jpg,Beyblade: Metal Fusion - Battle Fortress,Wii,Action,Konami,Konami,,0.19,0.15,0.03,,0.01,02-11-2010,
/games/boxart/full_9840226AmericaFrontccc.jpg,We Wish You A Merry Christmas,Wii,Action,Destineer,Destineer,,0.19,0.13,,0.04,0.02,27-10-2009,
/games/boxart/full_4184164AmericaFrontccc.jpg,Manhunt,XB,Action,Rockstar Games,Rockstar North,7.7,0.19,0.14,,0.04,0.01,20-04-2004,
/games/boxart/full_4728046AmericaFrontccc.jpg,Dynasty Warriors: Gundam 2,X360,Action,Namco Bandai,Omega Force,5.6,0.19,0.07,0.08,0.03,0.01,21-04-2009,
/games/boxart/full_spongebobs-surf-amp-skate-roadtrip_568AmericaFront.jpg,SpongeBob's Surf & Skate Roadtrip,X360,Action,THQ,THQ,,0.19,0.15,,0.03,0.02,08-11-2011,
/games/boxart/full_spider-man-shattered-dimensions_8AmericaFront.jpg,Spider-Man: Shattered Dimensions,DS,Action,Activision,Beenox Studios,,0.19,0.17,,0.01,0.01,07-09-2010,
/games/boxart/full_609414AmericaFrontccc.jpg,Chaotic: Shadow Warriors,Wii,Action,Activision,Activision,,0.19,0.18,,,0.01,17-11-2009,
/games/boxart/full_silent-hill-hd-collection_422AmericaFront.jpg,Silent Hill HD Collection,X360,Action,Konami Digital Entertainment,Konami,,0.19,0.11,0.01,0.06,0.02,20-03-2012,
/games/boxart/full_5237486AmericaFrontccc.jpg,The Surge,PS4,Action,Focus Home Interactive,DECK13 Interactive,,0.19,0.07,0.01,0.08,0.03,16-05-2017,06-01-2018
/games/boxart/7152169ccc.jpg,AeroFighters Assault,N64,Action,Victory Lap Games,Paradigm Entertainment,5.4,0.19,0.15,,0.04,0,30-10-1997,
/games/boxart/full_3196114AmericaFrontccc.jpg,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,Action,Konami,Konami,5,0.19,0.15,,0.04,0.01,19-10-2004,
/games/boxart/full_4098885JapanFrontccc.jpg,Kenka Banchou 4: Ichinen Sensou,PSP,Action,Spike,Spike,,0.19,,0.19,,,25-02-2010,
/games/boxart/full_379944PALFrontccc.jpg,Toukiden Kiwami,PS4,Action,Tecmo Koei,Koei Tecmo Games,,0.19,0.06,0.03,0.07,0.03,28-04-2015,31-07-2018
/games/boxart/full_790055AmericaFrontccc.jpg,Chibi-Robo! Park Patrol,DS,Adventure,Nintendo,skip Ltd.,,0.19,,0.19,,,02-10-2007,
/games/boxart/full_4675273AmericaFrontccc.jpg,Batman: A Telltale Game Series,PS4,Adventure,Telltale Games,Telltale Games,,0.19,0.09,,0.07,0.03,13-09-2016,16-04-2018
/games/boxart/full_4128076AmericaFrontccc.jpg,Bolt,PS3,Adventure,Disney Interactive Studios,Avalanche Software,,0.19,0.12,,0.05,0.02,18-11-2008,
/games/boxart/full_7857713AmericaFrontccc.jpg,Where's Waldo? The Fantastic Journey,Wii,Adventure,Ubisoft,Classic Media Distribution Limited,,0.19,0.17,,,0.01,22-09-2009,
/games/boxart/7486507ccc.jpg,Transworld Surf,PS2,Sports,Atari,Angel Studios,,0.19,0.09,,0.07,0.02,30-04-2002,
/games/boxart/full_reel-fishing-paradise-3d_548AmericaFront.jpg,Reel Fishing Paradise 3D,3DS,Sports,Natsume,Natsume,,0.19,0.12,0.06,,0.01,28-06-2011,
/games/boxart/8035723ccc.jpg,International Soccer,2600,Sports,Mattel Interactive,Mattel,,0.19,0.18,,0.01,0,01-01-1982,
/games/boxart/full_9102220PALFrontccc.jpg,International Cricket 2010,PS3,Sports,Codemasters,Trickstar Games,,0.19,,,0.15,0.04,18-06-2010,
/games/boxart/full_6935745JapanFrontccc.jpg,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,SNES,Sports,Konami,Diamond Head,,0.19,,0.19,,0,19-07-1996,
/games/boxart/3187742ccc.jpg,NHL Hitz Pro,PS2,Sports,Midway Games,Next Level Games,,0.19,0.09,,0.07,0.02,25-09-2003,
/games/boxart/full_inazuma-eleven-strikers-2012-xtreme_839JapanFront.jpg,Inazuma Eleven Strikers 2012 Xtreme,Wii,Sports,Level 5,Level 5,,0.19,,0.19,,,22-12-2011,
/games/boxart/full_2185795JapanFrontccc.jpg,Pro Yakyuu Spirits 4,PS2,Sports,Konami,PawaPuro Production,,0.19,,0.19,,,01-04-2007,
/games/boxart/full_9233870AmericaFrontccc.png,Major League Baseball 2K10,PS3,Sports,2K Sports,Visual Concepts,7.2,0.19,0.17,,,0.02,02-03-2010,
/games/boxart/full_9778916JapanFrontccc.jpg,Pro Yakyuu Spirits 2012,PS3,Sports,Konami Digital Entertainment,Konami,,0.19,,0.19,,,29-03-2012,03-11-2018
/games/boxart/full_2094468AmericaFrontccc.jpg,SSX Tricky,GBA,Sports,EA Sports BIG,Visual Impact,,0.19,0.14,,0.05,0,31-10-2002,
/games/boxart/full_nba-2k11_3AmericaFront.jpg,NBA 2K11,PC,Sports,2K Sports,Visual Concepts,,0.19,0.18,,,0.01,05-10-2010,
/games/boxart/full_7842831JapanFrontccc.jpg,Pro Yakyuu Team o Tsukurou!,DS,Sports,Sega,Sega,,0.19,,0.19,,,22-05-2008,
/games/boxart/full_910479AmericaFrontccc.jpg,ESPN International Track & Field,PS2,Sports,Konami,Konami,,0.19,0.09,,0.07,0.02,25-10-2000,
/games/boxart/full_cabelas-survival-shadows-of-katmai_610AmericaFront.jpg,Cabela's Survival: Shadows of Katmai,PS3,Sports,Activision,Activision,,0.19,0.11,,0.05,0.03,01-11-2011,
/games/boxart/full_cabelas-survival-shadows-of-katmai_612AmericaFront.jpg,Cabela's Survival: Shadows of Katmai,X360,Sports,Activision,Activision,,0.19,0.14,,0.03,0.01,01-11-2011,
/games/boxart/1016044ccc.gif,Tiger Woods PGA Tour 07,XB,Sports,EA Sports,EA Redwood Shores,7.9,0.19,0.13,,0.05,0.01,10-10-2006,
/games/boxart/full_1303778AmericaFrontccc.jpg,Big Air,PS,Sports,Accolade,Pitbull Syndicate,,0.19,0.1,,0.07,0.01,30-03-1999,
/games/boxart/full_8116520AmericaFrontccc.jpg,Gallop Racer,PS,Sports,Tecmo,Tecmo,,0.19,,0.18,,0.01,17-03-1999,
/games/boxart/7504671ccc.jpg,College Slam,PS,Sports,Acclaim Entertainment,Iguana Entertainment,,0.19,0.1,,0.07,0.01,01-01-1996,
/games/boxart/full_1397779AmericaFrontccc.jpg,La Pucelle: Tactics,PS2,Role-Playing,Mastiff,Nippon Ichi Software,,0.19,0.09,,0.07,0.02,04-05-2004,
/games/boxart/full_wwe-all-stars_880AmericaFront.jpg,WWE All Stars,PSP,Fighting,THQ,THQ,,0.19,0.12,,0.04,0.03,29-03-2011,
/games/boxart/8574235ccc.jpg,The King of Fighters XI,PS2,Fighting,SNK Playmore,SNK Playmore Corporation,,0.19,0.07,0.04,0.06,0.02,13-11-2007,
/games/boxart/full_1389746AmericaFrontccc.jpg,Mace: The Dark Age,N64,Fighting,Midway Games,Atari,7.1,0.19,0.15,,0.04,0,01-10-1997,
/games/boxart/full_warriors-legends-of-troy_792AmericaFront.jpg,Warriors: Legends of Troy,PS3,Action,Tecmo Koei,Tecmo Koei Canada,,0.19,0.06,0.07,0.05,0.02,08-03-2011,
/games/boxart/full_8763032JapanFrontccc.jpg,Penguin no Mondai X: Tenkuu no 7 Senshi,DS,Action,Konami,Konami,,0.19,,0.19,,,23-07-2009,
/games/boxart/2433657ccc.jpg,The Scorpion King: Sword of Osiris,GBA,Action,Vivendi Games,WayForward,,0.19,0.13,,0.05,0,31-03-2002,
/games/boxart/full_4761871AmericaFrontccc.jpg,Saints Row IV,PC,Action,Deep Silver,Volition Inc.,,0.19,0.11,,0.06,0.02,20-08-2013,02-04-2018
/games/boxart/full_3344272AmericaFrontccc.jpg,Captain Toad: Treasure Tracker,3DS,Puzzle,Nintendo,Nintendo EPD,8.5,0.19,0.06,0.08,0.04,0.01,13-07-2018,18-11-2018
/games/boxart/full_mystery-tales-of-time-travel_9AmericaFront.jpg,Mystery Tales of Time Travel,DS,Puzzle,O-Games,Most Wanted Entertainment,,0.19,0.01,,0.15,0.02,10-12-2010,
/games/boxart/full_9572804AmericaFrontccc.jpg,Sudoku Gridmaster (JP sales),DS,Puzzle,Nintendo,Hudson Soft,,0.19,,0.19,,,26-06-2006,
/games/boxart/full_4352147AmericaFrontccc.jpg,LEGO Marvel's Avengers,PSV,Action,Warner Bros. Interactive Entertainment,TT Fusion,,0.19,0.03,,0.12,0.04,26-01-2016,06-04-2018
/games/boxart/full_7015172JapanFrontccc.jpg,3rd Super Robot Wars Z Jigoku Hen,PSV,Misc,Namco Bandai Games,Unknown,,0.19,,0.19,,,10-04-2014,
/games/boxart/full_9444554JapanFrontccc.jpg,Super Real Mahjong P V,SAT,Misc,Seta Corporation,Seta Corporation,,0.19,,0.19,,,26-05-1995,
/games/boxart/5594476ccc.jpg,The Adventures of Jimmy Neutron Boy Genius: Game Boy Advance Video Volume 1,GBA,Misc,Majesco,Majesco Games,,0.19,0.13,,0.05,0,10-06-2004,
/games/boxart/full_6452430AmericaFrontccc.jpg,Go Play: Lumberjacks,Wii,Simulation,Majesco,Panic Button,,0.19,0.17,,,0.01,09-06-2009,
/games/boxart/full_6678540PALFrontccc.jpg,FIFA 17,PC,Sports,Electronic Arts,EA Canada,,0.19,,,0.18,0.01,27-09-2016,28-03-2018
/games/boxart/4331479ccc.jpg,Dave Mirra Freestyle BMX 2,GBA,Sports,Acclaim Entertainment,Full Fat,8,0.19,0.14,,0.05,0,25-11-2001,
/games/boxart/full_3265243AmericaFrontccc.jpg,Transformers: Prime,3DS,Fighting,Activision,Now Production,,0.19,0.14,,0.03,0.02,30-10-2012,06-01-2019
/games/boxart/5794258ccc.jpg,FaceBreaker,X360,Fighting,EA Sports,EA Canada,,0.19,0.15,,0.02,0.01,03-09-2008,
/games/boxart/full_3440880AmericaFrontccc.jpg,Street Fighter 30th Anniversary Collection,NS,Fighting,Capcom,Capcom,8.5,0.19,0.12,0.01,0.04,0.02,29-05-2018,07-11-2018
/games/boxart/full_5128994JapanFrontccc.jpg,Puyo Puyo Sun 64,N64,Puzzle,Compile,Compile,,0.19,,0.16,,0.03,31-10-1997,
/games/boxart/full_3531665AmericaFrontccc.jpg,Squeeballs Party,Wii,Puzzle,Aksys Games,Eiconic Games,,0.19,0.17,,0,0.01,12-10-2009,
/games/boxart/full_i-spy-castle_497AmericaFront.jpg,I SPY castle,DS,Puzzle,Scholastic Inc.,Scholastic Media,,0.19,0.17,,,0.02,25-10-2011,
/games/boxart/full_264249JapanFrontccc.jpg,Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),N64,Sports,Imagineer,Genki,,0.19,,0.19,,0,20-12-1996,
/games/boxart/full_4615197AmericaFrontccc.jpg,Barbie Horse Adventures: Riding Camp,PS2,Sports,Activision,Pixel Tales,,0.19,0.09,,0.07,0.02,21-10-2008,
/games/boxart/full_7518511AmericaFrontccc.jpg,NBA Ballers: Chosen One,X360,Sports,Midway Games,Midway Games,,0.19,0.18,,0,0.02,21-04-2008,
/games/boxart/full_9208280JapanFrontccc.jpg,Power Pro Kun Pocket 12,DS,Sports,Konami,PawaPuro Production,,0.19,,0.19,,,03-12-2009,
/games/boxart/full_3248022JapanFrontccc.jpg,J-League Jikkyou Winning Eleven 3,PS,Sports,Konami,Konami,,0.19,,0.18,,0.01,11-12-1997,
/games/boxart/full_7146211AmericaFrontccc.jpg,NCAA Final Four 2003,PS2,Sports,Sony Computer Entertainment,989 Sports,,0.19,0.09,,0.07,0.02,27-11-2002,
/games/boxart/full_909670JapanFrontccc.jpg,J-League Excite Stage '96,SNES,Sports,Epoch,A-Max,,0.19,,0.19,,0,26-04-1996,
/games/boxart/full_1481578JapanFrontccc.jpg,Jikkyou J-League Perfect Striker,N64,Sports,Konami,Konami Computer Entertainment Osaka,,0.19,,0.19,,0,20-12-1996,
/games/boxart/full_petz-pony-beauty-pageant_439AmericaFront.jpg,Petz Pony: Beauty Pageant,DS,Simulation,Ubisoft,HotGen Studios,,0.19,0.18,,,0.01,13-10-2009,
/games/boxart/default.jpg,New Love Plus,3DS,Simulation,Konami,Konami,,0.19,,0.19,,,24-02-2012,
/games/boxart/full_pet-zombies-in-3d_342AmericaFront.jpg,Pet Zombies,3DS,Simulation,Majesco,1st Playable Productions,,0.19,0.18,,,0.02,18-10-2011,
/games/boxart/full_273704AmericaFrontccc.jpg,Dream Salon,DS,Simulation,Zoo Digital Publishing,Zoo Games,,0.19,0.18,,,0.01,03-11-2009,
/games/boxart/full_6031947AmericaFrontccc.jpg,GunGriffon,SAT,Simulation,Sega,Game Arts,,0.19,,0.19,,0,01-01-1996,
/games/boxart/full_4040898JapanFrontccc.jpg,Kuma-Tomo,3DS,Simulation,Namco Bandai Games,Namco Bandai Games,,0.19,,0.19,,,20-06-2013,03-11-2018
/games/boxart/full_7863270AmericaFrontccc.jpg,IL-2 Sturmovik: Birds of Prey,PSP,Simulation,505 Games,SME Dynamic Systems Limited,6.4,0.19,0.08,,0.07,0.04,08-09-2009,
/games/boxart/9708806ccc.jpg,2002 FIFA World Cup,XB,Sports,EA Sports,EA Canada,,0.19,0.14,,0.04,0.01,22-04-2002,
/games/boxart/full_heavy-fire-afghanistan_524AmericaFront.jpg,Heavy Fire: Afghanistan,PS3,Shooter,Mastiff,Teyon Entertainment,,0.19,0.17,,,0.03,18-11-2011,
/games/boxart/full_5418468AmericaFrontccc.jpg,Trivial Pursuit unhinged,PS2,Misc,Atari,Artech Studios,,0.19,0.09,,0.07,0.02,24-03-2004,
/games/boxart/full_namco-museum-megamix_623AmericaFront.jpg,Namco Museum Megamix,Wii,Misc,Namco Bandai,Namco Bandai Games America,,0.19,0.17,,,0.02,16-11-2010,
/games/boxart/5301985ccc.jpg,The Spiderwick Chronicles,Wii,Adventure,Sierra Entertainment,Stormfront Studios,,0.19,0.17,,0.01,0.01,05-02-2008,
/games/boxart/771798ccc.jpg,Legacy of Kain: Defiance,XB,Adventure,Eidos Interactive,Crystal Dynamics,,0.19,0.14,,0.04,0.01,11-11-2003,
/games/boxart/full_majin-and-the-forsaken-kingdom_0AmericaFront.jpg,Majin and the Forsaken Kingdom,X360,Adventure,Namco Bandai,Game Republic,7,0.19,0.14,0,0.03,0.01,30-11-2010,
/games/boxart/full_7561844JapanFrontccc.jpg,Tokimeki Memorial Girl's Side 3rd Story,DS,Adventure,Konami,Konami,,0.19,,0.19,,,24-06-2010,
/games/boxart/full_5235413AmericaFrontccc.jpg,Frogger's Adventures 2: The Lost Wand,GBA,Adventure,Konami,Konami,8,0.19,0.14,,0.05,0,05-11-2002,
/games/boxart/full_2044839AmericaFrontccc.jpg,Jampack: Summer 2003 (RP-T),PS2,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,0.19,0.09,,0.07,0.02,29-04-2003,
/games/boxart/7443609ccc.jpg,Sesame Street: Elmo's Number Journey,N64,Misc,NewKidCo,Realtime Associates,,0.19,0.15,,0.04,0,30-11-1999,
/games/boxart/full_pachislot-series-vol-5-evangelion_3JapanFront.jpg,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,PS2,Misc,D3 Publisher,Bisty,,0.19,,0.19,,,08-06-2006,
/games/boxart/3895409ccc.jpg,Gungrave,PS2,Shooter,Sega,"Ikusabune Inc. / Positron Co., Ltd",,0.19,0.09,,0.07,0.02,16-09-2002,
/games/boxart/8551142ccc.jpg,Sniper Elite,PS2,Shooter,Namco,Rebellion Developments,,0.19,0.1,,0.07,0.02,18-10-2005,
/games/boxart/full_2930799AmericaFrontccc.jpg,Quantum Theory,PS3,Shooter,Tecmo Koei,Team Tachyon,,0.19,0.05,0.02,0.09,0.03,28-09-2010,
/games/boxart/full_space-invaders-extreme-2_7AmericaFront.jpg,Space Invaders Extreme 2,DS,Shooter,Taito,Taito Corporation,8.1,0.19,0.17,0,0.01,0.01,20-10-2009,
/games/boxart/full_9502774AmericaFrontccc.jpg,Descent,PS,Shooter,Interplay,Parallax Software,,0.19,0.11,,0.07,0.01,12-03-1996,
/games/boxart/full_1289116AmericaFrontccc.jpg,Tamagotchi Party On!,Wii,Misc,Namco Bandai,High Horse Entertainment,,0.19,0.12,0.06,0,0.01,29-05-2007,
/games/boxart/full_5871156JapanFrontccc.jpg,Daigasso! Band Brothers,DS,Misc,Nintendo,Nintendo R&D2,8,0.19,,0.19,,,02-12-2004,
/games/boxart/full_family-feud-2012-edition_748AmericaFront.jpg,Family Feud: 2012 Edition,Wii,Misc,Ubisoft,Ubisoft,,0.19,0.17,,,0.01,18-10-2011,
